Arrival_Date,log_ret,log_return_lag1,vol_7,vol_7_lag1,vol_30,vol_30_lag1,rainfall_7d,rainfall_7d_lag1,festival_window,days_since_last_arrival,is_price_jump,price_momentum_7,price_momentum_3,month_sin,month_cos,dow_sin,dow_cos,govt_window,govt_none,govt_buffer_operations,govt_export_restriction,govt_farmer_actions,govt_import_support,govt_market_intervention,govt_procurement_support,govt_stock_limit_actions
2025-01-25,0.010362787035546658,0.02062796779596755,0.049509391752183635,0.05126808017564905,0.05252010835723888,0.05360054421219762,0.0,0.0,0,0,0,0.07445696246485148,0.05292240145434256,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-01-26,0.0,0.010362787035546658,0.049509391752183635,0.049509391752183635,0.051459054689649376,0.05252010835723888,0.0,0.0,0,0,0,0.07445696246485148,0.030990754831514207,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-01-27,-0.022941569242406732,0.0,0.027720604804934653,0.049509391752183635,0.05064572237033635,0.051459054689649376,0.0,0.0,0,0,0,-0.05340077672711522,-0.012578782206860074,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-01-28,0.012578782206860185,-0.022941569242406732,0.024185945211742766,0.027720604804934653,0.04976760153133923,0.05064572237033635,0.0,0.0,0,0,0,1.3183898417423734e-16,-0.010362787035546547,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-01-29,-0.04255961441879589,0.012578782206860185,0.024185945211742766,0.024185945211742766,0.04948364446682121,0.04976760153133923,0.0,0.0,0,0,0,1.3183898417423734e-16,-0.05292240145434243,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,0,0,1,0,0,0,0,0
2025-01-30,0.021931646622828347,-0.04255961441879589,0.024185945211742766,0.024185945211742766,0.0488220740288069,0.04948364446682121,0.0,0.0,0,0,0,1.3183898417423734e-16,-0.00804918558910736,0.0,1.0,0.43388373911755823,-0.900968867902419,1,0,0,1,0,0,0,0,0
2025-01-31,-0.04391055334160372,0.021931646622828347,0.02713347189972084,0.024185945211742766,0.04943340255127584,0.0488220740288069,0.0,0.0,0,0,0,-0.06453852113757114,-0.06453852113757128,0.0,1.0,-0.433883739117558,-0.9009688679024191,1,0,0,1,0,0,0,0,0
2025-02-01,-0.06899287148695143,-0.04391055334160372,0.033434210802944335,0.02713347189972084,0.050802990399440445,0.04943340255127584,0.0,0.0,0,0,0,-0.14389417966006923,-0.09097177820572683,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,0,0,0,0
2025-02-02,0.0,-0.06899287148695143,0.033434210802944335,0.033434210802944335,0.0508041920110195,0.050802990399440445,0.0,0.0,0,0,0,-0.14389417966006923,-0.11290342482855517,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0,0,1,0,0,0,0,0
2025-02-03,0.0,0.0,0.03427526623241698,0.033434210802944335,0.050091477555758074,0.0508041920110195,0.0,0.0,0,0,0,-0.1209526104176625,-0.06899287148695145,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,0,1,0,0,0,0,0
2025-02-04,0.07784248676393393,0.0,0.04932356999112746,0.03427526623241698,0.05236733824265414,0.050091477555758074,0.0,0.0,0,0,0,-0.05568890586058875,0.07784248676393392,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1,0,0,1,0,0,0,0,0
2025-02-05,0.05568890586058863,0.07784248676393393,0.051754383074541596,0.04932356999112746,0.05346090746478871,0.05236733824265414,0.0,0.0,0,0,0,0.04255961441879577,0.13353139262452254,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-02-06,-0.012578782206860073,0.05568890586058863,0.05163627621350046,0.051754383074541596,0.05298863064656949,0.05346090746478871,0.0,0.0,0,0,0,0.008049185589107352,0.12095261041766248,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-02-07,0.012578782206860185,-0.012578782206860073,0.04768323131368044,0.05163627621350046,0.05289868569064169,0.05298863064656949,0.0,0.0,0,0,0,0.06453852113757126,0.05568890586058873,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-02-08,0.02102736719207558,0.012578782206860185,0.032930934399304196,0.04768323131368044,0.0514648709788922,0.05289868569064169,0.0,0.0,0,0,0,0.15455875981659825,0.02102736719207568,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-02-09,0.0,0.02102736719207558,0.032930934399304196,0.032930934399304196,0.04296969011351354,0.0514648709788922,0.0,0.0,0,0,0,0.15455875981659828,0.033606149398935754,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-02-10,0.0,0.0,0.032930934399304196,0.032930934399304196,0.040700630267315754,0.04296969011351354,0.0,0.0,0,0,0,0.15455875981659828,0.02102736719207557,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-02-11,0.0,0.0,0.022431697897158914,0.032930934399304196,0.040700630267315754,0.040700630267315754,0.0,0.0,0,0,0,0.07671627305266435,0.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-02-12,0.0967556684643078,0.0,0.03682939562034388,0.022431697897158914,0.04105469782188211,0.040700630267315754,0.0,0.0,0,0,1,0.11778303565638351,0.09675566846430779,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-02-13,0.07145896398214505,0.0967556684643078,0.039263245850715923,0.03682939562034388,0.04246180539122965,0.04105469782188211,0.0,0.0,0,0,0,0.20182078184538862,0.16821463244645285,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-02-14,0.06669137449867214,0.07145896398214505,0.04082588920130718,0.039263245850715923,0.043523524525828736,0.04246180539122965,0.0,0.0,0,0,0,0.2559333741372006,0.23490600694512498,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-02-15,-0.03278982282299084,0.06669137449867214,0.048571432889277906,0.04082588920130718,0.04430769059416859,0.043523524525828736,0.0,0.0,0,0,0,0.20211618412213417,0.10536051565782634,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-02-16,0.0,-0.03278982282299084,0.048571432889277906,0.048571432889277906,0.04294433106897862,0.04430769059416859,0.0,0.0,0,0,0,0.20211618412213417,0.03390155167568129,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-02-17,-0.12405264866997888,0.0,0.07583914457800726,0.048571432889277906,0.04898125821382776,0.04294433106897862,0.0,0.0,0,0,1,0.07806353545215527,-0.15684247149296973,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-02-18,0.0,-0.12405264866997888,0.07583914457800726,0.07583914457800726,0.04898125821382776,0.04898125821382776,0.0,0.0,0,0,0,0.07806353545215529,-0.1240526486699789,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-02-19,-0.1265477488772702,0.0,0.08064238982651785,0.07583914457800726,0.05096141938720814,0.04898125821382776,0.0,0.0,0,0,1,-0.14523988188942272,-0.25060039754724905,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-02-20,-0.037081674904531924,-0.1265477488772702,0.06964278441400243,0.08064238982651785,0.05086835490880689,0.05096141938720814,0.0,0.0,0,0,0,-0.25378052077609964,-0.16362942378180212,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-02-21,0.005540180375615351,-0.037081674904531924,0.05732284895510472,0.06964278441400243,0.050305721271958564,0.05086835490880689,0.0,0.0,0,0,0,-0.31493171489915645,-0.15808924340618677,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-02-22,0.005729411882615543,0.005540180375615351,0.060452633980727116,0.05732284895510472,0.050142770145399806,0.050305721271958564,0.0,0.0,0,0,0,-0.2764124801935501,-0.025812082646301058,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-02-23,0.0,0.005729411882615543,0.060452633980727116,0.060452633980727116,0.049975870016842304,0.050142770145399806,0.0,0.0,0,0,0,-0.2764124801935501,0.011269592258230866,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-02-24,0.043008133170279454,0.0,0.054151556397193386,0.060452633980727116,0.050600790616196926,0.049975870016842304,0.0,0.0,0,0,0,-0.10935169835329173,0.048737545052894966,0.49999999999999994,0.8660254037844387,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-02-25,0.009218586130617362,0.043008133170279454,0.05470406414150192,0.054151556397193386,0.05063309010347484,0.050600790616196926,0.0,0.0,0,0,0,-0.10013311222267438,0.052226719300896784,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-02-26,0.0,0.009218586130617362,0.023357996756270354,0.05470406414150192,0.05045351851009021,0.05063309010347484,0.0,0.0,0,0,0,0.026414636654595817,0.052226719300896784,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-02-27,0.01161116092767784,0.0,0.01487248357293931,0.023357996756270354,0.05044576283774766,0.05045351851009021,0.0,0.0,0,0,0,0.07510747248680558,0.020829747058295173,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-02-28,-0.04210261902111958,0.01161116092767784,0.02505726532064331,0.01487248357293931,0.05043242506842237,0.05044576283774766,0.0,0.0,0,0,0,0.02746467309007064,-0.030491458093441767,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-03-01,-0.01756904533584665,-0.04210261902111958,0.026294242612787306,0.02505726532064331,0.0503656132785571,0.05043242506842237,0.0,0.0,0,0,0,0.004166215871608453,-0.048060503429288415,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-03-02,0.0,-0.01756904533584665,0.026294242612787306,0.026294242612787306,0.049707802492420516,0.0503656132785571,0.0,0.0,0,0,0,0.004166215871608452,-0.05967166435696626,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-03-03,-0.004385971943254329,0.0,0.01849950432823961,0.026294242612787306,0.04796144451345813,0.049707802492420516,0.0,0.0,0,0,0,-0.04322788924192533,-0.021955017279101006,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-03-04,-0.022223136784710235,-0.004385971943254329,0.017947693520160218,0.01849950432823961,0.04817521785731445,0.04796144451345813,0.0,0.0,0,0,0,-0.07466961215725293,-0.02660910872796459,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-03-05,0.03770703570998048,-0.022223136784710235,0.025677065099618323,0.017947693520160218,0.04861310182465292,0.04817521785731445,0.0,0.0,0,0,0,-0.03696257644727245,0.011097926982015886,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-03-06,-0.008912133762035703,0.03770703570998048,0.024574932251726484,0.025677065099618323,0.04655562583568919,0.04861310182465292,0.0,0.0,0,0,0,-0.057485871136985986,0.006571765163234511,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-03-07,-0.006571765163234502,-0.008912133762035703,0.019567619010173315,0.024574932251726484,0.045373732875667996,0.04655562583568919,0.0,0.0,0,0,0,-0.021955017279100916,0.022223136784710246,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-03-08,-0.1670540846631662,-0.006571765163234502,0.06553090014342311,0.019567619010173315,0.05449045118392087,0.045373732875667996,0.0,0.0,0,0,1,-0.17144005660642048,-0.18253798358843643,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-03-09,0.0,-0.1670540846631662,0.06553090014342311,0.06553090014342311,0.054383432220517496,0.05449045118392087,0.0,0.0,0,0,0,-0.17144005660642048,-0.17362584982640075,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-03-10,-0.0953101798043249,0.0,0.06975651425498884,0.06553090014342311,0.05640048066438689,0.054383432220517496,0.0,0.0,0,0,0,-0.26236426446749106,-0.2623642644674911,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-03-11,-0.06644509940815274,-0.0953101798043249,0.07014581249043836,0.06975651425498884,0.0572426561495162,0.05640048066438689,0.0,0.0,0,0,0,-0.3065862270909335,-0.16175527921247768,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-03-12,-0.11473425280702489,-0.06644509940815274,0.0640204622330425,0.07014581249043836,0.06007611932090097,0.0572426561495162,0.0,0.0,0,0,0,-0.45902751560793886,-0.27648953201950255,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-03-13,0.0,-0.11473425280702489,0.06540868639778667,0.0640204622330425,0.06007611932090097,0.06007611932090097,0.0,0.0,0,0,0,-0.45011538184590316,-0.18117935221517767,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-03-14,0.0,0.0,0.06641482966153044,0.06540868639778667,0.05621684246859679,0.06007611932090097,0.0,0.0,0,0,0,-0.44354361668266873,-0.11473425280702491,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-03-15,0.0,0.0,0.051221752104100515,0.06641482966153044,0.05364125207990956,0.05621684246859679,0.0,0.0,0,0,0,-0.27648953201950255,0.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-03-16,0.0,0.0,0.051221752104100515,0.051221752104100515,0.05112422260557536,0.05364125207990956,0.0,0.0,0,1,0,-0.27648953201950255,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-03-17,0.0,0.0,0.04634917740799512,0.051221752104100515,0.05130431872780694,0.05112422260557536,0.0,0.0,0,0,0,-0.18117935221517759,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-03-18,0.09305102118653716,0.0,0.0602152738580895,0.04634917740799512,0.05545090295359939,0.05130431872780694,0.0,0.0,0,0,0,-0.0216832316204877,0.09305102118653713,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-03-19,0.0,0.09305102118653716,0.03516998018573998,0.0602152738580895,0.05201249230284688,0.05545090295359939,0.0,0.0,0,0,0,0.09305102118653719,0.09305102118653713,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0
2025-03-20,-0.09127954153815517,0.0,0.05321340517441422,0.03516998018573998,0.053642031140716896,0.05201249230284688,0.0,0.0,0,0,0,0.001771479648382021,0.0017714796483819656,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0
2025-03-21,-0.06018224180479651,-0.09127954153815517,0.05791509162553978,0.05321340517441422,0.05035629765072256,0.053642031140716896,0.0,0.0,0,0,0,-0.05841076215641449,-0.1514617833429517,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0
2025-03-22,-0.005655057483344988,-0.06018224180479651,0.0578186563257699,0.05791509162553978,0.05026383519349584,0.05035629765072256,0.0,0.0,0,0,0,-0.06406581963975948,-0.1571168408262967,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,1,0
2025-03-23,0.0,-0.005655057483344988,0.0578186563257699,0.0578186563257699,0.05018999145330241,0.05026383519349584,0.0,0.0,0,0,0,-0.06406581963975948,-0.06583729928814153,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,1,0
2025-03-24,0.083381608939051,0.0,0.06775387061620416,0.0578186563257699,0.05329487581375395,0.05018999145330241,0.0,0.0,0,0,0,0.019315789299291522,0.07772655145570598,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,0,0,0,0,1,0
2025-03-25,0.02609142171148864,0.083381608939051,0.056708046916961435,0.06775387061620416,0.053744714615010646,0.05329487581375395,0.0,0.0,0,0,0,-0.047643810175757,0.10947303065053961,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0
2025-03-26,-0.010218072555198502,0.02609142171148864,0.05663511168999829,0.056708046916961435,0.05269073033812138,0.053744714615010646,0.0,0.0,0,0,0,-0.0578618827309555,0.09925495809534111,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-03-27,-0.03341765880719964,-0.010218072555198502,0.045658671733637156,0.05663511168999829,0.052588400569274774,0.05269073033812138,0.0,0.0,0,0,0,2.0816681711721685e-17,-0.017544309650909536,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-03-28,0.0,-0.03341765880719964,0.03734739837912904,0.045658671733637156,0.052588400569274774,0.052588400569274774,0.0,0.0,1,0,0,0.06018224180479653,-0.04363573136239818,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0
2025-03-29,0.0,0.0,0.03704767760990356,0.03734739837912904,0.05241702141143838,0.052588400569274774,0.0,0.0,1,0,0,0.06583729928814153,-0.03341765880719967,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,1,0
2025-03-30,0.0,0.0,0.03704767760990356,0.03704767760990356,0.052281349462000186,0.05241702141143838,0.0,0.0,1,0,0,0.06583729928814153,0.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,0,1,0
2025-03-31,0.0,0.0,0.017597061237093085,0.03704767760990356,0.05235523051502433,0.052281349462000186,0.0,0.0,1,1,0,-0.017544309650909473,0.0,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,0,0,0,0,1,0
2025-04-01,0.0,0.0,0.012577346828962551,0.017597061237093085,0.05235523051502433,0.05235523051502433,4.1,0.0,1,2,0,-0.04363573136239811,0.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,1,0
2025-04-02,0.0,0.0,0.012630687800265392,0.012577346828962551,0.052391632830201304,0.05235523051502433,4.5,4.1,1,0,0,-0.03341765880719961,0.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,1,0
2025-04-03,0.050643732818754936,0.0,0.019141531786060834,0.012630687800265392,0.05370467879737397,0.052391632830201304,4.699999999999999,4.5,0,0,0,0.05064373281875497,0.05064373281875491,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,1,0
2025-04-04,0.018349138668196617,0.050643732818754936,0.019241778472994908,0.019141531786060834,0.05319705741582427,0.05370467879737397,4.699999999999999,4.699999999999999,0,0,0,0.06899287148695159,0.06899287148695152,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,1,0
2025-04-05,0.0,0.018349138668196617,0.019241778472994908,0.019241778472994908,0.053245200689671104,0.05319705741582427,4.699999999999999,4.699999999999999,0,0,0,0.06899287148695159,0.06899287148695152,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-04-06,0.0,0.0,0.019241778472994908,0.019241778472994908,0.05328455271722329,0.053245200689671104,4.699999999999999,4.699999999999999,0,0,0,0.06899287148695159,0.01834913866819659,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0,1,0,0,0,0,0,0
2025-04-07,-0.014242356715543103,0.0,0.021119075191540902,0.019241778472994908,0.04458743037900297,0.05328455271722329,4.699999999999999,4.699999999999999,0,0,0,0.054750514771408486,-0.014242356715543131,1.0,6.123233995736766e-17,0.0,1.0,1,0,1,0,0,0,0,0,0
2025-04-08,-0.04570067925149042,-0.014242356715543103,0.02938586803406899,0.021119075191540902,0.04510596162221518,0.04458743037900297,0.6000000000000001,4.699999999999999,0,0,0,0.009049835519918066,-0.05994303596703355,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1,0,1,0,0,0,0,0,0
2025-04-09,-0.02212191708727071,-0.04570067925149042,0.030707879708715195,0.02938586803406899,0.04215117970836853,0.04510596162221518,0.2,0.6000000000000001,0,0,0,-0.013072081567352643,-0.08206495305430425,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,1,0,0,0,0,0,0
2025-04-10,0.0,-0.02212191708727071,0.020564974498672024,0.030707879708715195,0.040605521795943705,0.04215117970836853,0.0,0.2,0,0,0,-0.06371581438610757,-0.06782259633876114,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,1,0,0,0,0,0,0
2025-04-11,-0.05870760082677792,0.0,0.023792054000176456,0.020564974498672024,0.036419111334805604,0.040605521795943705,0.0,0.0,0,0,0,-0.14077255388108212,-0.08082951791404866,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,1,0,0,0,0,0,0
2025-04-12,-0.16388785510511666,-0.05870760082677792,0.057484604044048045,0.023792054000176456,0.046853852101415495,0.036419111334805604,0.0,0.0,0,0,1,-0.3046604089861988,-0.22259545593189461,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,0,1,0,0,0,0,0,0
2025-04-13,0.0,-0.16388785510511666,0.057484604044048045,0.057484604044048045,0.046853852101415495,0.046853852101415495,0.0,0.0,0,0,0,-0.3046604089861988,-0.22259545593189461,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-04-14,0.2528353411216128,0.0,0.12689081424608564,0.057484604044048045,0.06679886233798578,0.046853852101415495,0.0,0.0,0,0,1,-0.03758271114904288,0.08894748601649613,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-04-15,-0.02150620522096362,0.2528353411216128,0.12593504333001113,0.12689081424608564,0.06692115949459147,0.06679886233798578,0.0,0.0,0,0,0,-0.013388237118516059,0.23132913590064916,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-04-16,0.083381608939051,-0.02150620522096362,0.1293795163662067,0.12593504333001113,0.06863441831507708,0.06692115949459147,0.0,0.0,0,0,0,0.09211528890780565,0.3147107448397002,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-04-17,-0.008032171697264267,0.083381608939051,0.12955118082592063,0.1293795163662067,0.06649341369883303,0.06863441831507708,0.0,0.0,0,0,0,0.08408311721054139,0.053843232020823084,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-04-18,0.008032171697264253,-0.008032171697264267,0.12588310103365874,0.12955118082592063,0.06651239617202698,0.06649341369883303,0.0,0.0,0,0,0,0.15082288973458355,0.08338160893905096,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-04-19,-0.024292692569044587,0.008032171697264253,0.10000911331069162,0.12588310103365874,0.06444894183365633,0.06651239617202698,0.0,0.0,0,0,0,0.2904180522706556,-0.02429269256904463,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-04-20,0.0,-0.024292692569044587,0.10000911331069162,0.10000911331069162,0.06338008428901475,0.06444894183365633,0.0,0.0,0,0,0,0.29041805227065565,-0.016260520871780364,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-04-21,0.04016604172533465,0.0,0.038479289458519125,0.10000911331069162,0.06369492840442152,0.06338008428901475,0.0,0.0,0,0,0,0.07774875287437744,0.01587334915629004,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-04-22,-0.007905179507113261,0.04016604172533465,0.03686766929535254,0.038479289458519125,0.06373420053996565,0.06369492840442152,0.0,0.0,0,0,0,0.09134977858822779,0.032260862218221366,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-04-23,0.015748356968139112,-0.007905179507113261,0.020666505180771715,0.03686766929535254,0.062043261024161495,0.06373420053996565,0.0,0.0,0,0,0,0.0237165266173159,0.048009219186360474,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-04-24,-0.06453852113757118,0.015748356968139112,0.03314133585742955,0.020666505180771715,0.06307006441248211,0.062043261024161495,0.0,0.0,0,0,0,-0.03278982282299101,-0.05669534367654536,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-04-25,0.06062462181643484,-0.06453852113757118,0.041429645853180846,0.03314133585742955,0.06400064004235714,0.06307006441248211,0.0,0.0,0,0,0,0.019802627296179577,0.011834457647002743,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-04-26,-0.019802627296179754,0.06062462181643484,0.040971978350034056,0.041429645853180846,0.06378742009141565,0.06400064004235714,0.0,0.0,0,0,0,0.02429269256904441,-0.02371652661731612,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-04-27,0.0,-0.019802627296179754,0.040971978350034056,0.040971978350034056,0.06378742009141565,0.06378742009141565,0.0,0.0,0,0,0,0.02429269256904441,0.04082199452025506,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-04-28,-0.040821994520255166,0.0,0.040312224789824144,0.040971978350034056,0.06427908296992013,0.06378742009141565,0.0,0.0,0,0,0,-0.05669534367654541,-0.060624621816434944,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-04-29,0.0,-0.040821994520255166,0.04042912919361449,0.040312224789824144,0.06427908296992013,0.06427908296992013,0.0,0.0,0,0,0,-0.048790164169432146,-0.040821994520255186,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-04-30,0.0,0.0,0.03937874476449696,0.04042912919361449,0.06427908296992013,0.06427908296992013,0.0,0.0,0,0,0,-0.06453852113757125,-0.040821994520255186,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
